,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location
1961,2022,SE,FT,Research Engineer,149850,US,0,US
1962,2022,MI,FT,Analytics Engineer,122500,US,100,US
1963,2022,MI,FT,Analytics Engineer,100000,US,100,US
1964,2022,SE,FT,Data Scientist,249500,US,0,US
1965,2022,SE,FT,Data Scientist,149850,US,0,US
1966,2022,EN,FT,Data Analyst,55000,US,0,US
1967,2022,EN,FT,Data Analyst,48000,US,0,US
1968,2022,SE,FT,Research Scientist,249500,US,0,US
1969,2022,SE,FT,Research Scientist,149850,US,0,US
1970,2022,MI,FT,Computer Vision Engineer,58837,FR,100,FR
1971,2022,SE,FT,Data Engineer,190000,US,100,US
1972,2022,SE,FT,Data Engineer,120000,US,100,US
1973,2022,SE,FT,Data Analyst,127000,US,100,US
1974,2022,SE,FT,Data Analyst,104000,US,100,US
1975,2022,SE,FT,Data Scientist,210000,US,100,US
1976,2022,SE,FT,Data Scientist,150000,US,100,US
1977,2022,SE,FT,Machine Learning Engineer,210000,US,100,US
1978,2022,SE,FT,Machine Learning Engineer,150000,US,100,US
1979,2022,SE,FT,Data Engineer,210000,US,100,US
1980,2022,SE,FT,Data Engineer,130000,US,100,US
1981,2022,SE,FT,Data Scientist,182750,US,100,US
1982,2022,SE,FT,Data Scientist,161500,US,100,US
1983,2022,MI,FT,Data Analyst,102640,US,100,US
1984,2022,MI,FT,Data Analyst,66100,US,100,US
1985,2022,SE,FT,Research Scientist,210000,US,100,US
1986,2022,SE,FT,Research Scientist,150000,US,100,US
1987,2022,SE,FT,Data Engineer,198800,US,0,US
1988,2022,SE,FT,Data Engineer,122600,US,0,US
1989,2022,MI,FT,Data Engineer,130000,US,100,US
1990,2022,MI,FT,Data Engineer,80000,US,100,US
1991,2022,SE,FT,Data Scientist,136000,US,100,US
1992,2022,SE,FT,Data Scientist,104000,US,100,US
1993,2022,SE,FT,Data Analyst,150000,US,100,US
1994,2022,SE,FT,Data Analyst,100000,US,100,US
1995,2022,EN,FT,Data Engineer,160000,US,0,US
1996,2022,EN,FT,Data Engineer,135000,US,0,US
1997,2022,SE,FT,Data Engineer,216000,US,100,US
1998,2022,SE,FT,Data Engineer,144000,US,100,US
1999,2022,EX,FT,Data Scientist,159000,US,100,US
2000,2022,EX,FT,Data Scientist,130000,US,100,US
2001,2022,SE,FT,Data Analyst,115934,US,100,US
2002,2022,SE,FT,Data Analyst,81666,US,100,US
2003,2022,SE,FT,Data Engineer,215000,US,100,US
2004,2022,SE,FT,Data Engineer,150000,US,100,US
2005,2022,SE,FT,Machine Learning Engineer,246000,US,100,US
2006,2022,SE,FT,Machine Learning Engineer,201000,US,100,US
2007,2022,MI,FT,Data Engineer,187000,US,100,US
2008,2022,MI,FT,Data Engineer,153000,US,100,US
2009,2022,SE,FT,Machine Learning Engineer,255000,MX,100,MX
2010,2022,SE,FT,Machine Learning Engineer,185000,MX,100,MX
2011,2022,MI,FT,Data Analyst,430967,GB,0,GB
2012,2022,MI,FT,Data Analyst,55410,GB,0,GB
2013,2022,SE,FT,Data Analyst,50432,ES,0,ES
2014,2022,SE,FT,Data Analyst,39925,ES,0,ES
2015,2022,SE,FT,Data Analyst,169000,US,0,US
2016,2022,SE,FT,Data Analyst,110600,US,0,US
2017,2022,EN,FT,BI Data Analyst,60938,DE,0,DE
2018,2022,SE,FT,BI Developer,140000,US,100,US
2019,2022,SE,FT,BI Developer,120000,US,100,US
2020,2022,MI,FT,Data Analyst,75000,US,100,US
2021,2022,MI,FT,Data Analyst,60000,US,100,US
2022,2022,SE,FT,3D Computer Vision Researcher,10000,CA,50,AL
2023,2022,EN,FT,Data Analyst,50000,US,50,US
2024,2022,MI,FT,MLOps Engineer,134000,US,100,US
2025,2022,MI,FT,MLOps Engineer,124000,US,100,US
2026,2022,SE,FT,Data Analyst,166700,US,0,US
2027,2022,SE,FT,Data Analyst,119000,US,0,US
2028,2022,EN,FT,Data Scientist,124234,US,0,US
2029,2022,EN,FT,Data Scientist,74540,US,0,US
2030,2022,MI,FT,Data Analyst,100000,US,100,US
2031,2022,MI,FT,Data Analyst,65000,US,100,US
2032,2021,MI,FT,Data Analyst,16904,IN,50,IN
2033,2022,EN,FT,AI Scientist,200000,CA,50,CA
2034,2022,EN,FT,Machine Learning Engineer,12000,AR,100,AR
2035,2022,SE,FT,Data Engineer,220000,US,100,US
2036,2022,SE,FT,Data Engineer,146000,US,100,US
2037,2022,SE,FT,Data Engineer,68293,ES,0,ES
2038,2022,SE,FT,Data Engineer,36773,ES,0,ES
2039,2022,SE,FT,Data Specialist,110000,US,0,US
2040,2022,SE,FT,Data Specialist,70000,US,0,US
2041,2022,EN,FT,Data Analyst,50000,US,50,US
2042,2022,SE,FT,Data Engineer,120000,US,0,US
2043,2022,SE,FT,Data Engineer,95000,US,0,US
2044,2022,MI,FT,Data Analyst,150000,US,0,US
2045,2022,MI,FT,Data Analyst,100000,US,0,US
2046,2022,SE,FT,Data Scientist,47280,ES,0,ES
2047,2022,SE,FT,Data Scientist,37824,ES,0,ES
2048,2022,SE,FT,Data Architect,190000,US,100,US
2049,2022,SE,FT,Data Architect,135000,US,100,US
2050,2022,SE,FT,Data Scientist,128000,US,0,US
2051,2022,SE,FT,Data Scientist,81500,US,0,US
2052,2022,SE,FT,Data Scientist,173000,US,100,US
2053,2022,SE,FT,Data Scientist,110000,US,100,US
2054,2022,SE,FT,Machine Learning Engineer,192000,US,0,US
2055,2022,SE,FT,Machine Learning Engineer,120000,US,0,US
2056,2022,SE,FT,Data Analyst,115934,US,100,US
2057,2022,SE,FT,Data Analyst,81666,US,100,US
2058,2022,SE,FT,Data Analyst,120000,US,0,US
2059,2022,SE,FT,Data Analyst,95000,US,0,US
2060,2022,SE,FT,Principal Machine Learning Engineer,190000,US,100,US
2061,2022,SE,FT,Data Engineer,194000,US,100,US
2062,2022,SE,FT,Data Engineer,129400,US,100,US
2063,2022,SE,FT,Data Analyst,201000,US,100,US
2064,2022,SE,FT,Data Analyst,89200,US,100,US
2065,2022,SE,FT,Data Scientist,165000,US,0,US
2066,2022,SE,FT,Data Scientist,125000,US,0,US
2067,2022,SE,FT,Applied Scientist,230000,US,100,US
2068,2022,SE,FT,Applied Scientist,196000,US,100,US
2069,2022,MI,FT,Machine Learning Engineer,130000,US,0,US
2070,2022,MI,FT,Machine Learning Engineer,90000,US,0,US
2071,2022,MI,FT,Machine Learning Researcher,150000,US,100,US
2072,2022,MI,FT,Machine Learning Researcher,100000,US,100,US
2073,2022,MI,FT,Machine Learning Engineer,230000,US,0,US
2074,2022,MI,FT,Machine Learning Engineer,150000,US,0,US
2075,2022,SE,FT,Data Engineer,153600,US,0,US
2076,2022,SE,FT,Data Engineer,106800,US,0,US
2077,2022,MI,FT,Machine Learning Researcher,130000,US,100,US
2078,2022,MI,FT,Machine Learning Researcher,100000,US,100,US
2079,2022,SE,FT,Data Engineer,216000,US,100,US
2080,2022,SE,FT,Data Engineer,144000,US,100,US
2081,2022,MI,FT,Data Scientist,180000,US,0,US
2082,2022,MI,FT,Data Scientist,120000,US,0,US
2083,2022,EN,FT,Data Engineer,160000,US,0,US
2084,2022,EN,FT,Data Engineer,135000,US,0,US
2085,2022,SE,FT,Data Analyst,192500,US,100,US
2086,2022,SE,FT,Data Analyst,140000,US,100,US
2087,2022,SE,FT,Data Engineer,152500,US,0,US
2088,2022,SE,FT,Data Engineer,130000,US,0,US
2089,2022,SE,FT,Data Analyst,65000,US,100,US
2090,2022,SE,FT,Data Analyst,55000,US,100,US
2091,2022,SE,FT,Data Engineer,178750,US,0,US
2092,2022,SE,FT,Data Engineer,160000,US,0,US
2093,2022,MI,FT,Data Scientist,63040,FR,100,FR
2094,2022,MI,FT,Data Scientist,52533,FR,100,FR
2095,2022,MI,FT,Machine Learning Scientist,165000,US,0,US
2096,2022,MI,FT,Machine Learning Scientist,135000,US,0,US
2097,2022,SE,FT,Analytics Engineer,170000,US,100,US
2098,2022,SE,FT,Analytics Engineer,125000,US,100,US
2099,2022,SE,FT,Data Engineer,105000,US,0,US
2100,2022,SE,FT,Data Engineer,70000,US,0,US
2101,2022,SE,FT,Data Scientist,130000,US,0,US
2102,2022,SE,FT,Data Scientist,95000,US,0,US
2103,2022,SE,FT,Data Scientist,203500,US,0,US
2104,2022,SE,FT,Data Scientist,152000,US,0,US
2105,2022,SE,FT,Data Engineer,197430,US,100,US
2106,2022,SE,FT,Data Engineer,134760,US,100,US
2107,2022,MI,FT,Data Scientist,120000,US,100,US
2108,2022,SE,FT,Data Engineer,197000,US,0,US
2109,2022,SE,FT,Data Engineer,99000,US,0,US
2110,2022,SE,FT,Data Engineer,220000,US,100,US
2111,2022,SE,FT,Data Engineer,162000,US,100,US
2112,2022,MI,FT,Data Engineer,110446,LT,0,LT
2113,2022,MI,FT,Data Engineer,79178,LT,0,LT
2114,2022,MI,FT,Data Science Consultant,70186,GB,0,GB
2115,2022,MI,FT,Data Science Consultant,51716,GB,0,GB
2116,2022,SE,FT,Data Architect,149040,US,100,US
2117,2022,SE,FT,Data Architect,113900,US,100,US
2118,2020,MI,FT,Business Data Analyst,95000,US,0,US
2119,2021,SE,FT,Data Analyst,115000,US,100,US
2120,2022,SE,FT,Data Analyst,171000,US,100,AU
2121,2022,EN,FT,Data Analytics Engineer,13000,AR,100,AR
2122,2022,SE,FT,Data Engineer,100000,US,0,US
2123,2022,SE,FT,Data Engineer,78000,US,0,US
2124,2022,SE,FT,Data Engineer,120000,US,0,US
2125,2022,SE,FT,Data Engineer,95000,US,0,US
2126,2022,SE,FT,Data Specialist,110000,US,0,US
2127,2022,SE,FT,Data Specialist,70000,US,0,US
2128,2022,EN,FL,Data Analytics Consultant,50000,BE,100,US
2129,2022,SE,FT,Data Scientist,185900,US,0,US
2130,2022,SE,FT,Data Scientist,129300,US,0,US
2131,2022,MI,FT,Data Analyst,150000,US,0,US
2132,2022,MI,FT,Data Analyst,100000,US,0,US
2133,2022,SE,FT,Data Engineer,230000,US,100,US
2134,2022,SE,FT,Data Engineer,154600,US,100,US
2135,2022,SE,FT,Machine Learning Engineer,204500,US,0,US
2136,2022,SE,FT,Machine Learning Engineer,142200,US,0,US
2137,2022,MI,FT,Data Engineer,160000,US,100,US
2138,2022,MI,FT,Data Engineer,75000,US,100,US
2139,2022,SE,FT,Data Scientist,47280,ES,0,ES
2140,2022,SE,FT,Data Scientist,37824,ES,0,ES
2141,2022,SE,FT,Data Engineer,213000,US,0,US
2142,2022,SE,FT,Data Engineer,152000,US,0,US
2143,2022,SE,FT,Data Scientist,140000,US,100,US
2144,2022,SE,FT,Data Scientist,120000,US,100,US
2145,2022,SE,FT,Data Scientist,110000,US,0,US
2146,2022,SE,FT,Data Scientist,70000,US,0,US
2147,2022,SE,FT,Machine Learning Software Engineer,227200,CA,100,CA
2148,2022,SE,FT,Machine Learning Software Engineer,168000,CA,100,CA
2149,2021,EN,FT,3D Computer Vision Researcher,20000,AS,0,AS
2150,2022,MI,FT,Data Scientist,64090,DE,0,DE
2151,2022,MI,FT,Data Scientist,60938,DE,0,DE
2152,2022,SE,FT,ML Engineer,243000,US,100,US
2153,2022,SE,FT,ML Engineer,183000,US,100,US
2154,2022,SE,FT,Data Engineer,175000,US,0,US
2155,2022,SE,FT,Data Engineer,150000,US,0,US
2156,2022,MI,FT,Data Scientist,130000,US,100,US
2157,2022,MI,FT,Data Scientist,90000,US,100,US
2158,2022,MI,FT,Data Analyst,165000,US,0,US
2159,2022,MI,FT,Data Analyst,124000,US,0,US
2160,2022,SE,FT,Data Engineer,178000,CA,0,CA
2161,2022,SE,FT,Data Engineer,132000,CA,0,CA
2162,2022,SE,FT,Data Engineer,300000,US,0,US
2163,2022,SE,FT,Data Engineer,130000,US,0,US
2164,2022,SE,FT,Data Analyst,169000,US,0,US
2165,2022,SE,FT,Data Analyst,110600,US,0,US
2166,2022,SE,FT,Data Analyst,116000,US,100,US
2167,2022,SE,FT,Data Analyst,96000,US,100,US
2168,2022,SE,FT,Data Analyst,92350,GB,0,GB
2169,2022,SE,FT,Data Analyst,70186,GB,0,GB
2170,2022,SE,FT,Data Analyst,105000,US,0,US
2171,2022,SE,FT,Data Analyst,70000,US,0,US
2172,2022,MI,FT,Machine Learning Researcher,105236,CA,50,CA
2173,2022,SE,FT,Data Engineer,194000,US,100,US
2174,2022,SE,FT,Data Engineer,129400,US,100,US
2175,2022,SE,FT,Data Architect,190000,US,100,US
2176,2022,SE,FT,Data Architect,135000,US,100,US
2177,2022,SE,FT,Data Analyst,100000,US,0,US
2178,2022,SE,FT,Data Analyst,70000,US,0,US
2179,2022,EN,FT,Machine Learning Engineer,189750,US,0,US
2180,2022,EN,FT,Machine Learning Engineer,140250,US,0,US
2181,2022,SE,FT,Data Analyst,130000,US,0,US
2182,2022,SE,FT,Data Analyst,100000,US,0,US
2183,2022,MI,FT,Data Analyst,160000,US,0,US
2184,2022,MI,FT,Data Analyst,109000,US,0,US
2185,2022,SE,FT,Research Engineer,250000,US,0,US
2186,2022,SE,FT,Research Engineer,150000,US,0,US
2187,2022,MI,FT,Data Analyst,206000,US,0,US
2188,2022,MI,FT,Data Analyst,160000,US,0,US
2189,2022,SE,FT,Data Engineer,135000,US,0,US
2190,2022,SE,FT,Data Engineer,120000,US,0,US
2191,2022,SE,FT,Machine Learning Engineer,115573,FR,100,FR
2192,2022,SE,FT,Machine Learning Engineer,73546,FR,100,FR
2193,2022,EN,FT,Data Engineer,160000,US,0,US
2194,2022,EN,FT,Data Engineer,135000,US,0,US
2195,2022,MI,FT,Data Analyst,150000,US,0,US
2196,2022,MI,FT,Data Analyst,100000,US,0,US
2197,2022,MI,FT,Data Engineer,120000,US,0,US
2198,2022,MI,FT,Data Engineer,95000,US,0,US
2199,2022,SE,FT,Data Engineer,68293,ES,0,ES
2200,2022,SE,FT,Data Engineer,42026,ES,0,ES
2201,2022,SE,FT,Data Engineer,191200,US,0,US
2202,2022,SE,FT,Data Engineer,130000,US,0,US
2203,2022,SE,FT,Data Engineer,191200,US,0,US
2204,2022,SE,FT,Data Engineer,130000,US,0,US
2205,2022,EN,FT,Machine Learning Research Engineer,66192,DE,50,DE
2206,2022,EN,FT,3D Computer Vision Researcher,50000,US,100,CR
2207,2022,SE,FT,Data Engineer,230000,US,0,US
2208,2022,SE,FT,Data Engineer,154600,US,0,US
2209,2022,SE,FT,Data Engineer,120000,US,0,US
2210,2022,SE,FT,Data Engineer,95000,US,0,US
2211,2022,SE,FT,Data Scientist,140000,US,0,US
2212,2022,SE,FT,Data Scientist,120000,US,0,US
2213,2022,SE,FT,Data Analyst,169000,US,0,US
2214,2022,SE,FT,Data Analyst,110600,US,0,US
2215,2022,MI,FT,Data Analyst,80000,US,100,US
2216,2022,SE,FT,Data Engineer,185900,US,0,US
2217,2022,SE,FT,Data Engineer,129300,US,0,US
2218,2022,SE,FT,Analytics Engineer,135000,US,0,US
2219,2022,SE,FT,Analytics Engineer,110000,US,0,US
2220,2022,MI,FT,Data Analytics Manager,155000,US,0,US
2221,2022,MI,FT,Data Analytics Manager,140000,US,0,US
2222,2022,SE,FT,Data Engineer,205000,US,100,US
2223,2022,SE,FT,Data Engineer,150000,US,100,US
2224,2022,SE,FT,Data Engineer,179500,US,0,US
2225,2022,SE,FT,Data Engineer,134000,US,0,US
2226,2022,MI,FT,Data Scientist,180000,US,0,US
2227,2022,MI,FT,Data Scientist,120000,US,0,US
2228,2022,SE,FT,Data Scientist,185900,US,0,US
2229,2022,SE,FT,Data Scientist,129300,US,0,US
2230,2022,SE,FT,Data Scientist,175000,US,100,US
2231,2022,SE,FT,Data Scientist,145000,US,100,US
2232,2022,SE,FT,Data Architect,235000,US,100,US
2233,2022,SE,FT,Data Architect,175000,US,100,US
2234,2022,EN,FT,Data Science Consultant,27317,ES,50,ES
2235,2022,MI,FT,Data Engineer,160000,US,100,US
2236,2022,MI,FT,Data Engineer,90000,US,100,US
2237,2022,SE,FT,Data Engineer,68293,ES,0,ES
2238,2022,SE,FT,Data Engineer,36773,ES,0,ES
2239,2022,SE,FT,Data Engineer,145000,US,0,US
2240,2022,SE,FT,Data Engineer,115000,US,0,US
2241,2022,MI,FT,Data Specialist,165000,US,0,US
2242,2022,MI,FT,Data Specialist,135000,US,0,US
2243,2022,SE,FT,Data Engineer,168400,US,0,US
2244,2022,SE,FT,Data Engineer,105200,US,0,US
2245,2022,MI,FT,Deep Learning Engineer,86193,GB,100,GB
2246,2022,MI,FT,Deep Learning Engineer,49253,GB,100,GB
2247,2022,SE,FT,Data Engineer,200000,US,0,US
2248,2022,SE,FT,Data Engineer,160000,US,0,US
2249,2022,SE,FT,Data Scientist,47280,ES,0,ES
2250,2022,SE,FT,Data Scientist,37824,ES,0,ES
2251,2022,SE,FT,Data Scientist,198800,US,0,US
2252,2022,SE,FT,Data Scientist,122600,US,0,US
2253,2022,EN,FL,Machine Learning Engineer,100000,IR,100,IR
2254,2022,MI,FT,BI Data Analyst,105066,FR,50,FR
2255,2022,SE,FT,Data Analyst,130000,US,0,US
2256,2022,SE,FT,Data Analyst,100000,US,0,US
2257,2022,MI,FT,Analytics Engineer,104663,GB,0,GB
2258,2022,MI,FT,Analytics Engineer,73880,GB,0,GB
2259,2022,SE,FT,Data Engineer,125000,US,100,US
2260,2022,SE,FT,Data Engineer,110000,US,100,US
2261,2022,MI,FT,Data Analyst,165000,US,0,US
2262,2022,MI,FT,Data Analyst,124000,US,0,US
2263,2022,SE,FT,Data Scientist,148000,US,100,US
2264,2022,SE,FT,Data Scientist,107000,US,100,US
2265,2022,MI,FT,Data Analyst,150000,US,0,US
2266,2022,MI,FT,Data Analyst,100000,US,0,US
2267,2022,EN,FT,Data Engineer,160000,US,0,US
2268,2022,EN,FT,Data Engineer,135000,US,0,US
2269,2022,MI,FT,Data Engineer,120000,US,0,US
2270,2022,MI,FT,Data Engineer,95000,US,0,US
2271,2022,SE,FT,Data Engineer,153600,US,0,US
2272,2022,SE,FT,Data Engineer,106800,US,0,US
2273,2022,MI,FT,Data Analyst,100000,CA,0,CA
2274,2022,MI,FT,Data Analyst,65000,CA,0,CA
2275,2022,MI,FT,Data Engineer,120000,US,0,US
2276,2022,MI,FT,Data Engineer,95000,US,0,US
2277,2022,SE,FT,Data Engineer,63040,PT,0,PT
2278,2022,SE,FT,Data Engineer,36773,PT,0,PT
2279,2022,EX,FT,Data Engineer,310000,US,100,US
2280,2022,EX,FT,Data Engineer,239000,US,100,US
2281,2022,SE,FT,Data Science Manager,299500,US,0,US
2282,2022,SE,FT,Data Science Manager,245100,US,0,US
2283,2022,SE,FT,Data Scientist,168000,US,100,US
2284,2022,SE,FT,Data Scientist,130000,US,100,US
2285,2022,SE,FT,Data Scientist,136000,US,100,US
2286,2022,SE,FT,Data Scientist,104000,US,100,US
2287,2022,MI,FT,Data Engineer,161000,US,100,US
2288,2022,MI,FT,Data Engineer,118000,US,100,US
2289,2022,SE,FT,Applied Scientist,205000,US,100,US
2290,2022,SE,FT,Applied Scientist,184000,US,100,US
2291,2022,SE,FT,Data Scientist,185900,US,0,US
2292,2022,SE,FT,Data Scientist,129300,US,0,US
2293,2022,SE,FT,Data Science Manager,247500,US,0,US
2294,2022,SE,FT,Data Science Manager,172200,US,0,US
2295,2022,SE,FT,Data Management Specialist,68293,IT,0,IT
2296,2022,SE,FT,Data Analyst,177000,US,0,US
2297,2022,SE,FT,Data Analyst,131000,US,0,US
2298,2022,SE,FT,Applied Scientist,205000,US,100,US
2299,2022,SE,FT,Applied Scientist,184000,US,100,US
2300,2022,SE,FT,Data Engineer,146000,US,0,US
2301,2022,SE,FT,Data Engineer,102000,US,0,US
2302,2022,SE,FT,Data Analyst,169000,US,0,US
2303,2022,SE,FT,Data Analyst,110600,US,0,US
2304,2022,SE,FT,Applied Scientist,230000,US,100,US
2305,2022,SE,FT,Applied Scientist,196000,US,100,US
2306,2022,SE,FT,Data Engineer,135000,US,0,US
2307,2022,SE,FT,Data Engineer,100000,US,0,US
2308,2022,MI,FT,Data Engineer,80000,US,0,US
2309,2022,MI,FT,Data Engineer,65000,US,0,US
2310,2022,SE,FT,Data Engineer,135000,US,0,US
2311,2022,SE,FT,Data Engineer,100000,US,0,US
2312,2022,SE,FT,Data Engineer,61566,GB,100,GB
2313,2022,SE,FT,Data Engineer,43096,GB,100,GB
2314,2022,MI,FT,Data Engineer,175000,US,100,US
2315,2022,MI,FT,Data Engineer,135000,US,100,US
2316,2022,EN,FT,Data Scientist,80000,US,0,US
2317,2022,SE,FT,Data Engineer,231250,US,100,US
2318,2022,SE,FT,Data Engineer,138750,US,100,US
2319,2022,SE,FT,Analytics Engineer,193750,US,100,US
2320,2022,SE,FT,Analytics Engineer,116250,US,100,US
2321,2022,SE,FT,Data Engineer,231250,US,100,US
2322,2022,SE,FT,Data Engineer,138750,US,100,US
2323,2022,SE,FT,Analytics Engineer,231250,US,100,US
2324,2022,SE,FT,Analytics Engineer,138750,US,100,US
2325,2022,SE,FT,Analytics Engineer,231250,US,100,US
2326,2022,SE,FT,Analytics Engineer,138750,US,100,US
2327,2022,SE,FT,Data Engineer,193750,US,100,US
2328,2022,SE,FT,Data Engineer,116250,US,100,US
2329,2022,SE,FT,Data Scientist,208000,US,100,US
2330,2022,SE,FT,Data Scientist,127000,US,100,US
2331,2022,SE,FT,Research Scientist,300000,US,100,US
2332,2022,SE,FT,Research Scientist,196000,US,100,US
2333,2022,SE,FT,Machine Learning Engineer,204500,US,0,US
2334,2022,SE,FT,Machine Learning Engineer,142200,US,0,US
2335,2021,MI,FL,Autonomous Vehicle Technician,45555,AS,50,BS
2336,2022,SE,FT,Data Engineer,185900,US,0,US
2337,2022,SE,FT,Data Engineer,129300,US,0,US
2338,2022,SE,FT,Data Scientist,47280,ES,0,ES
2339,2022,SE,FT,Data Scientist,37824,ES,0,ES
2340,2022,SE,FT,Machine Learning Engineer,204500,US,0,US
2341,2022,SE,FT,Machine Learning Engineer,142200,US,0,US
2342,2022,SE,FT,Data Scientist,205000,US,100,US
2343,2022,SE,FT,Data Scientist,185000,US,100,US
2344,2022,SE,FT,Data Scientist,185900,US,0,US
2345,2022,SE,FT,Data Scientist,129300,US,0,US
2346,2022,SE,FT,Machine Learning Engineer,247500,US,0,US
2347,2022,SE,FT,Machine Learning Engineer,172200,US,0,US
2348,2022,EN,FT,Data Engineer,160000,US,0,US
2349,2022,EN,FT,Data Engineer,135000,US,0,US
2350,2022,MI,FT,Data Analyst,150000,US,0,US
2351,2022,MI,FT,Data Analyst,100000,US,0,US
2352,2022,SE,FT,Data Analyst,110000,US,0,US
2353,2022,SE,FT,Data Analyst,95000,US,0,US
2354,2022,SE,FT,Data Scientist,185900,US,0,US
2355,2022,SE,FT,Data Scientist,129300,US,0,US
2356,2022,SE,FT,Applied Scientist,205000,US,100,US
2357,2022,SE,FT,Applied Scientist,184000,US,100,US
2358,2022,EN,FT,Data Scientist,17684,HU,100,HU
2359,2022,SE,FT,Data Science Tech Lead,375000,US,50,US
2360,2022,SE,FT,Data Engineer,191200,US,0,US
2361,2022,SE,FT,Data Engineer,130000,US,0,US
2362,2022,SE,FT,Data Scientist,225000,US,0,US
2363,2022,SE,FT,Data Scientist,156400,US,0,US
2364,2022,SE,FT,Data Analyst,169000,US,0,US
2365,2022,SE,FT,Data Analyst,110600,US,0,US
2366,2022,SE,FT,Machine Learning Engineer,204500,US,0,US
2367,2022,SE,FT,Machine Learning Engineer,142200,US,0,US
2368,2022,MI,FT,Machine Learning Engineer,104663,GB,0,GB
2369,2022,MI,FT,Machine Learning Engineer,80036,GB,0,GB
2370,2022,SE,FT,Data Scientist,185900,US,0,US
2371,2022,SE,FT,Data Scientist,129300,US,0,US
2372,2022,SE,FT,Data Scientist,140700,US,0,US
2373,2022,SE,FT,Data Scientist,93800,US,0,US
2374,2022,SE,FT,Data Scientist,350000,US,100,US
2375,2022,SE,FT,Data Scientist,135000,US,100,US
2376,2022,SE,FT,Data Analyst,115934,US,100,US
2377,2022,SE,FT,Data Analyst,81666,US,100,US
2378,2022,EN,PT,BI Analyst,12000,MX,100,US
2379,2022,MI,FT,Machine Learning Engineer,104697,CH,100,CH
2380,2022,EN,FT,Machine Learning Developer,33000,IT,100,DE
2381,2022,EN,FT,Machine Learning Scientist,34672,IT,100,DE
2382,2022,SE,FT,Machine Learning Engineer,201000,US,0,US
2383,2022,SE,FT,Machine Learning Engineer,119000,US,0,US
2384,2022,SE,FT,Data Engineer,175000,US,100,US
2385,2022,SE,FT,Data Engineer,150000,US,100,US
2386,2022,SE,FT,Data Analyst,154560,US,0,US
2387,2022,SE,FT,Data Analyst,123648,US,0,US
2388,2022,SE,FT,Data Analyst,130000,US,0,US
2389,2022,SE,FT,Data Analyst,100000,US,0,US
2390,2022,MI,FT,Data Engineer,170000,US,0,US
2391,2022,MI,FT,Data Engineer,145000,US,0,US
2392,2022,SE,FT,Data Engineer,135000,US,100,US
2393,2022,SE,FT,Data Engineer,100000,US,100,US
2394,2022,SE,FT,Data Scientist,247500,US,0,US
2395,2022,SE,FT,Data Scientist,172200,US,0,US
2396,2022,SE,FT,Data Scientist,177500,US,100,US
2397,2022,SE,FT,Data Scientist,134000,US,100,US
2398,2022,SE,FT,Data Scientist,185900,US,0,US
2399,2022,SE,FT,Data Scientist,129300,US,0,US
2400,2022,SE,FT,Data Architect,192564,US,100,US
2401,2022,SE,FT,Data Architect,144854,US,100,US
2402,2022,SE,FT,Data Analyst,130000,US,0,US
2403,2022,SE,FT,Data Analyst,105000,US,0,US
2404,2022,SE,FT,Data Engineer,179305,US,100,US
2405,2022,SE,FT,Data Engineer,142127,US,100,US
2406,2022,SE,FT,Data Engineer,315000,US,100,US
2407,2022,SE,FT,Data Engineer,225000,US,100,US
2408,2022,SE,FT,Data Scientist,243900,US,100,US
2409,2022,SE,FT,Data Scientist,156600,US,100,US
2410,2022,MI,FT,Data Analyst,206000,US,0,US
2411,2022,MI,FT,Data Analyst,160000,US,0,US
2412,2022,MI,FT,Data Analyst,109000,US,0,US
2413,2022,MI,FT,Data Analyst,79000,US,0,US
2414,2022,MI,FT,Data Analyst,160000,US,0,US
2415,2022,MI,FT,Data Analyst,109000,US,0,US
2416,2022,MI,FT,Data Scientist Lead,89306,AT,50,AT
2417,2022,SE,FT,Data Engineer,182500,US,100,US
2418,2022,SE,FT,Data Engineer,128500,US,100,US
2419,2022,MI,FT,Data Engineer,160000,US,100,US
2420,2022,MI,FT,Data Engineer,90000,US,100,US
2421,2022,EN,FT,Data Manager,77300,US,100,US
2422,2022,EN,FT,Data Manager,45600,US,100,US
2423,2022,SE,FT,Data Analyst,127000,US,100,US
2424,2022,SE,FT,Data Analyst,110000,US,100,US
2425,2022,SE,FT,Data Architect,210000,US,100,US
2426,2022,SE,FT,Data Architect,136000,US,100,US
2427,2022,SE,FT,Cloud Data Engineer,12608,SK,100,SK
2428,2022,SE,FT,Data Engineer,170000,US,100,US
2429,2022,SE,FT,Data Engineer,140000,US,100,US
2430,2022,SE,FT,Data Engineer,247500,US,0,US
2431,2022,SE,FT,Data Engineer,172200,US,0,US
2432,2022,SE,FT,Data Engineer,225000,US,0,US
2433,2022,SE,FT,Data Engineer,184100,US,0,US
2434,2022,MI,FT,Machine Learning Engineer,130000,US,0,US
2435,2022,MI,FT,Machine Learning Engineer,90000,US,0,US
2436,2022,MI,FT,Data Scientist,120000,US,100,US
2437,2022,MI,FT,Data Scientist,100000,US,100,US
2438,2022,MI,FT,Data Scientist,85000,US,100,US
2439,2022,MI,FT,Data Scientist,78000,US,100,US
2440,2022,SE,FT,Data Engineer,161000,US,100,US
2441,2022,SE,FT,Data Engineer,110000,US,100,US
2442,2022,SE,FT,Data Scientist,136000,US,100,US
